  2092  0.974597,  0.749240,  0.075663,  2.783792 
  3096  0.875269,  0.451171,  0.018784,  7.327557 
  8023  0.708540,  1.377609,  0.126496, 24.073647 
  8049  0.897885,  1.599908,  0.154385,  5.527947 
  8143  0.785944,  3.375242,  0.280903,  9.535917 
 12003  0.802729,  1.956536,  0.187890,  9.812361 
 12074  0.797279,  1.479557,  0.191648, 12.759771 
 12084  0.557282,  2.304172,  0.337455, 32.487053 
 14037  0.891492,  1.118773,  0.154527, 11.743807 
 15004  0.894884,  2.431312,  0.324142,  8.414765 
 15088  0.900489,  0.491839,  0.072406, 14.258801 
 16052  0.631308,  1.534291,  0.214162, 38.119480 
 16077  0.816776,  2.829824,  0.202247,  9.218193 
 19021  0.907944,  1.916520,  0.252056,  8.657557 
 20008  0.850149,  2.232741,  0.283569, 12.480071 
 21077  0.766917,  1.835475,  0.210053, 10.232697 
 22013  0.862722,  1.546144,  0.110907, 13.238475 
 22090  0.951492,  1.412382,  0.149582,  4.547191 
 22093  0.940157,  1.117285,  0.104697,  5.175963 
 23025  0.956896,  0.980439,  0.144570,  5.212140 
 23080  0.898361,  1.962979,  0.191264, 10.604734 
 23084  0.731794,  2.102359,  0.278072, 10.234101 
 24004  0.824277,  1.900810,  0.213458, 14.991461 
 24063  0.888846,  1.282651,  0.108394,  8.961104 
 24077  0.921031,  2.308747,  0.278013,  7.179382 
 25098  0.902820,  1.944492,  0.219040, 10.399673 
 26031  0.665731,  0.981420,  0.000000, 92.241066 
 27059  0.938875,  1.699187,  0.205537,  7.164097 
 28075  0.756951,  1.107911,  0.131217, 17.410717 
 28096  0.970398,  0.126545,  0.000000, 133.574005 
 33039  0.868949,  1.684166,  0.149800, 21.206680 
 33066  0.890703,  2.007055,  0.223079,  6.059349 
 35008  0.714627,  2.161428,  0.170764, 12.033134 
 35010  0.884968,  2.245671,  0.256843,  6.189332 
 35058  0.812120,  1.553931,  0.199654, 10.030272 
 35070  0.923458,  0.751105,  0.025752,  9.036047 
 35091  0.720549,  2.166207,  0.258385, 18.279930 
 37073  0.674287,  2.654737,  0.144665,  8.071247 
 38082  0.721877,  2.589924,  0.309970, 15.448585 
 38092  0.918917,  1.338298,  0.152625,  4.570060 
 41004  0.892360,  0.891498,  0.082891, 13.231463 
 41025  0.699576,  2.373098,  0.239006, 13.359369 
 41033  0.918463,  1.195873,  0.153462, 12.550409 
 41069  0.821622,  1.499103,  0.108185,  9.672281 
 42012  0.889181,  2.654070,  0.263347,  8.151909 
 42044  0.955999,  1.211718,  0.100884,  6.423197 
 42049  0.980437,  0.591491,  0.065846,  2.156898 
 42078  0.931257,  0.759977,  0.099326,  3.600016 
 43070  0.819853,  0.710289,  0.000000, 115.799545 
